"Correlation id","Operation name","Status","Event category","Level","Time","Subscription","Event initiated by","Resource type","Resource group","Resource"
"1193d3ea-d8d9-42af-b02e-41217f9dbd8f","Create Deployment","Succeeded","Administrative","Informational","2025-11-25T09:09:27.287Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.Resources/deployments","02-data","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourceGroups/02-data/providers/Microsoft.Resources/deployments/DnsRecords-0-a286ce99-145a-447f-8c90-68e0dbc0c016"
"a6961a05-4003-46bd-87ef-1b9181185d5b","'auditIfNotExists' Policy action.","Succeeded","Policy","Informational","2025-11-25T09:08:58.450Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.Network/virtualNetworks","02-data","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourcegroups/02-data/providers/Microsoft.Network/virtualNetworks/lab02-vnet"
"a6961a05-4003-46bd-87ef-1b9181185d5b","Create Deployment","Started","Administrative","Informational","2025-11-25T08:58:08.720Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.Resources/deployments","02-data","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourceGroups/02-data/providers/Microsoft.Resources/deployments/lab02-vnet-1764061082753"
"a6961a05-4003-46bd-87ef-1b9181185d5b","Create Deployment","Succeeded","Administrative","Informational","2025-11-25T08:58:17.783Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.Resources/deployments","02-data","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourceGroups/02-data/providers/Microsoft.Resources/deployments/lab02-vnet-1764061082753"
"a6961a05-4003-46bd-87ef-1b9181185d5b","Create Deployment","Accepted","Administrative","Informational","2025-11-25T08:58:17.814Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.Resources/deployments","02-data","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourceGroups/02-data/providers/Microsoft.Resources/deployments/lab02-vnet-1764061082753"
"a6961a05-4003-46bd-87ef-1b9181185d5b","Create or Update Virtual Network","Started","Administrative","Informational","2025-11-25T08:58:23.714Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.Network/virtualNetworks","02-data","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourcegroups/02-data/providers/Microsoft.Network/virtualNetworks/lab02-vnet"
"a6961a05-4003-46bd-87ef-1b9181185d5b","'auditIfNotExists' Policy action.","Started","Policy","Informational","2025-11-25T08:58:30.620Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.Network/virtualNetworks","02-data","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourcegroups/02-data/providers/Microsoft.Network/virtualNetworks/lab02-vnet"
"a6961a05-4003-46bd-87ef-1b9181185d5b","Create or Update Virtual Network","Accepted","Administrative","Informational","2025-11-25T08:58:31.339Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.Network/virtualNetworks","02-data","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourcegroups/02-data/providers/Microsoft.Network/virtualNetworks/lab02-vnet"
"a6961a05-4003-46bd-87ef-1b9181185d5b","Create or Update Virtual Network","Succeeded","Administrative","Informational","2025-11-25T08:58:37.479Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.Network/virtualNetworks","02-data","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourcegroups/02-data/providers/Microsoft.Network/virtualNetworks/lab02-vnet"
"a6961a05-4003-46bd-87ef-1b9181185d5b","Create Deployment","Succeeded","Administrative","Informational","2025-11-25T08:58:38.232Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.Resources/deployments","02-data","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourceGroups/02-data/providers/Microsoft.Resources/deployments/lab02-vnet-1764061082753"
"a6961a05-4003-46bd-87ef-1b9181185d5b","Create or Update Virtual Network","Succeeded","Administrative","Informational","2025-11-25T09:08:33.175Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.Network/virtualNetworks","02-data","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourcegroups/02-data/providers/Microsoft.Network/virtualNetworks/lab02-vnet"
"f04b7cb5-7492-4ee9-aa5a-750959ecb025","Update Azure SQL Database Private Endpoint Connection Proxy Create","Succeeded","Administrative","Informational","2025-11-25T09:08:11.759Z","02d516ab-7a10-4219-a6f2-a1741424da83","Azure Traffic Manager and DNS","Microsoft.Sql/servers/privateEndpointConnectionProxies","02-data","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourceGroups/02-data/providers/Microsoft.Sql/servers/dp300-lab1126/privateEndpointConnectionProxies/DP-300-SQL-Endpoint.1d0713af-8ab6-4762-8cc8-c21b9c2051f8"
"f04b7cb5-7492-4ee9-aa5a-750959ecb025","Update Azure SQL Database Private Endpoint Connection Proxy Create","Started","Administrative","Informational","2025-11-25T09:07:54.672Z","02d516ab-7a10-4219-a6f2-a1741424da83","Azure Traffic Manager and DNS","Microsoft.Sql/servers/privateEndpointConnectionProxies","02-data","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourceGroups/02-data/providers/Microsoft.Sql/servers/dp300-lab1126/privateEndpointConnectionProxies/DP-300-SQL-Endpoint.1d0713af-8ab6-4762-8cc8-c21b9c2051f8"
"f04b7cb5-7492-4ee9-aa5a-750959ecb025","Update Azure SQL Database Private Endpoint Connection Proxy Create","Accepted","Administrative","Informational","2025-11-25T09:07:55.859Z","02d516ab-7a10-4219-a6f2-a1741424da83","Azure Traffic Manager and DNS","Microsoft.Sql/servers/privateEndpointConnectionProxies","02-data","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourceGroups/02-data/providers/Microsoft.Sql/servers/dp300-lab1126/privateEndpointConnectionProxies/DP-300-SQL-Endpoint.1d0713af-8ab6-4762-8cc8-c21b9c2051f8"
"0FFB472B-6AB8-47ED-B44C-4CA10A05206E","Update Azure SQL Database Private Endpoint Connection Proxy Create","Started","Administrative","Informational","2025-11-25T09:08:11.258Z","02d516ab-7a10-4219-a6f2-a1741424da83","","MICROSOFT.SQL/servers","02-DATA","/SUBSCRIPTIONS/02D516AB-7A10-4219-A6F2-A1741424DA83/RESOURCEGROUPS/02-DATA/PROVIDERS/MICROSOFT.SQL/SERVERS/DP300-LAB1126"
"0FFB472B-6AB8-47ED-B44C-4CA10A05206E","Update Azure SQL Database Private Endpoint Connection Proxy Create","Succeeded","Administrative","Informational","2025-11-25T09:08:11.258Z","02d516ab-7a10-4219-a6f2-a1741424da83","","MICROSOFT.SQL/servers","02-DATA","/SUBSCRIPTIONS/02D516AB-7A10-4219-A6F2-A1741424DA83/RESOURCEGROUPS/02-DATA/PROVIDERS/MICROSOFT.SQL/SERVERS/DP300-LAB1126"
"c4fca5fe-014a-41dc-81c0-61602f425be4","Validate Azure SQL Database Private Endpoint Connection Creation by NRP","Succeeded","Administrative","Informational","2025-11-25T09:07:42.217Z","02d516ab-7a10-4219-a6f2-a1741424da83","Azure Traffic Manager and DNS","Microsoft.Sql/servers/privateEndpointConnectionProxies","02-data","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourceGroups/02-data/providers/Microsoft.Sql/servers/dp300-lab1126/privateEndpointConnectionProxies/DP-300-SQL-Endpoint.1d0713af-8ab6-4762-8cc8-c21b9c2051f8"
"c4fca5fe-014a-41dc-81c0-61602f425be4","Validate Azure SQL Database Private Endpoint Connection Creation by NRP","Started","Administrative","Informational","2025-11-25T09:07:42.155Z","02d516ab-7a10-4219-a6f2-a1741424da83","Azure Traffic Manager and DNS","Microsoft.Sql/servers/privateEndpointConnectionProxies","02-data","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourceGroups/02-data/providers/Microsoft.Sql/servers/dp300-lab1126/privateEndpointConnectionProxies/DP-300-SQL-Endpoint.1d0713af-8ab6-4762-8cc8-c21b9c2051f8"
"DB647553-5181-4808-9341-64441BE16C6B","Update SQL database","Succeeded","Administrative","Informational","2025-11-25T09:07:41.149Z","02d516ab-7a10-4219-a6f2-a1741424da83","","MICROSOFT.SQL/servers/databases","02-DATA","/SUBSCRIPTIONS/02D516AB-7A10-4219-A6F2-A1741424DA83/RESOURCEGROUPS/02-DATA/PROVIDERS/MICROSOFT.SQL/SERVERS/DP300-LAB1126/DATABASES/ADVENTUREWORKSLT"
"DB647553-5181-4808-9341-64441BE16C6B","Update SQL database","Started","Administrative","Informational","2025-11-25T09:06:41.116Z","02d516ab-7a10-4219-a6f2-a1741424da83","","MICROSOFT.SQL/servers/databases","02-DATA","/SUBSCRIPTIONS/02D516AB-7A10-4219-A6F2-A1741424DA83/RESOURCEGROUPS/02-DATA/PROVIDERS/MICROSOFT.SQL/SERVERS/DP300-LAB1126/DATABASES/ADVENTUREWORKSLT"
"875F048D-8D24-4AB8-9C0A-27CD7E7CF056","Update Server Connection Policy Create","Succeeded","Administrative","Informational","2025-11-25T09:06:45.423Z","02d516ab-7a10-4219-a6f2-a1741424da83","","MICROSOFT.SQL/servers","02-DATA","/SUBSCRIPTIONS/02D516AB-7A10-4219-A6F2-A1741424DA83/RESOURCEGROUPS/02-DATA/PROVIDERS/MICROSOFT.SQL/SERVERS/DP300-LAB1126"
"875F048D-8D24-4AB8-9C0A-27CD7E7CF056","Update Server Connection Policy Create","Started","Administrative","Informational","2025-11-25T09:06:45.423Z","02d516ab-7a10-4219-a6f2-a1741424da83","","MICROSOFT.SQL/servers","02-DATA","/SUBSCRIPTIONS/02D516AB-7A10-4219-A6F2-A1741424DA83/RESOURCEGROUPS/02-DATA/PROVIDERS/MICROSOFT.SQL/SERVERS/DP300-LAB1126"
"E34AE799-6624-4EEB-93B0-D9578D5F299D","Update SQL server","Succeeded","Administrative","Informational","2025-11-25T09:06:11.109Z","02d516ab-7a10-4219-a6f2-a1741424da83","","MICROSOFT.SQL/servers","02-DATA","/SUBSCRIPTIONS/02D516AB-7A10-4219-A6F2-A1741424DA83/RESOURCEGROUPS/02-DATA/PROVIDERS/MICROSOFT.SQL/SERVERS/DP300-LAB1126"
"E34AE799-6624-4EEB-93B0-D9578D5F299D","Update SQL server","Started","Administrative","Informational","2025-11-25T09:05:41.104Z","02d516ab-7a10-4219-a6f2-a1741424da83","","MICROSOFT.SQL/servers","02-DATA","/SUBSCRIPTIONS/02D516AB-7A10-4219-A6F2-A1741424DA83/RESOURCEGROUPS/02-DATA/PROVIDERS/MICROSOFT.SQL/SERVERS/DP300-LAB1126"
"E34AE799-6624-4EEB-93B0-D9578D5F299D","Update SQL server","Started","Administrative","Informational","2025-11-25T09:05:41.104Z","02d516ab-7a10-4219-a6f2-a1741424da83","","MICROSOFT.SQL/servers","02-DATA","/SUBSCRIPTIONS/02D516AB-7A10-4219-A6F2-A1741424DA83/RESOURCEGROUPS/02-DATA/PROVIDERS/MICROSOFT.SQL/SERVERS/DP300-LAB1126"
"E34AE799-6624-4EEB-93B0-D9578D5F299D","Update SQL server","Succeeded","Administrative","Informational","2025-11-25T09:06:11.109Z","02d516ab-7a10-4219-a6f2-a1741424da83","","MICROSOFT.SQL/servers","02-DATA","/SUBSCRIPTIONS/02D516AB-7A10-4219-A6F2-A1741424DA83/RESOURCEGROUPS/02-DATA/PROVIDERS/MICROSOFT.SQL/SERVERS/DP300-LAB1126"
"8616c2fe-b041-4f85-b810-5be2047dc4c8","Validate Deployment","Succeeded","Administrative","Informational","2025-11-25T09:04:58.595Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.Resources/deployments","02-data","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourceGroups/02-data/providers/Microsoft.Resources/deployments/Microsoft.SQLDatabase.newDatabaseNewServer_60c586113ba043a5b02e3"
"8616c2fe-b041-4f85-b810-5be2047dc4c8","Validate Deployment","Started","Administrative","Informational","2025-11-25T09:04:52.315Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.Resources/deployments","02-data","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourceGroups/02-data/providers/Microsoft.Resources/deployments/Microsoft.SQLDatabase.newDatabaseNewServer_60c586113ba043a5b02e3"
"09f89256-a5e4-40a5-b961-d45e22671778","Validate Deployment","Succeeded","Administrative","Informational","2025-11-25T09:04:50.474Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.Resources/deployments","02-data","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourceGroups/02-data/providers/Microsoft.Resources/deployments/Microsoft.SQLDatabase.newDatabaseNewServer_60c586113ba043a5b02e3"
"09f89256-a5e4-40a5-b961-d45e22671778","Validate Deployment","Started","Administrative","Informational","2025-11-25T09:04:43.599Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.Resources/deployments","02-data","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourceGroups/02-data/providers/Microsoft.Resources/deployments/Microsoft.SQLDatabase.newDatabaseNewServer_60c586113ba043a5b02e3"
"ca25f2bf-fc91-427b-be99-6cab01c28f66","Validate Deployment","Succeeded","Administrative","Informational","2025-11-25T08:58:08.603Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.Resources/deployments","02-data","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourceGroups/02-data/providers/Microsoft.Resources/deployments/lab02-vnet-1764061082753"
"ca25f2bf-fc91-427b-be99-6cab01c28f66","Validate Deployment","Started","Administrative","Informational","2025-11-25T08:58:04.291Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.Resources/deployments","02-data","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourceGroups/02-data/providers/Microsoft.Resources/deployments/lab02-vnet-1764061082753"
"e20f9acd-dd5d-4430-90d4-2e609482d4d6","Validate Deployment","Succeeded","Administrative","Informational","2025-11-25T08:57:59.942Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.Resources/deployments","02-data","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourceGroups/02-data/providers/Microsoft.Resources/deployments/lab02-vnet-1764061076157"
"e20f9acd-dd5d-4430-90d4-2e609482d4d6","Validate Deployment","Started","Administrative","Informational","2025-11-25T08:57:57.395Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.Resources/deployments","02-data","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourceGroups/02-data/providers/Microsoft.Resources/deployments/lab02-vnet-1764061076157"
"c303ab33-c822-4cc5-8839-c62212c083e4","'auditIfNotExists' Policy action.","Succeeded","Policy","Informational","2025-11-25T08:20:32.188Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.Compute/virtualMachines","01-data","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourcegroups/01-data/providers/Microsoft.Compute/virtualMachines/AzureSQLServerVM"
"c303ab33-c822-4cc5-8839-c62212c083e4","Create or Update Disk","Accepted","Administrative","Informational","2025-11-25T08:09:23.194Z","02d516ab-7a10-4219-a6f2-a1741424da83","Managed Disks Resource Provider","Microsoft.Compute/disks","01-DATA","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourceGroups/01-DATA/providers/Microsoft.Compute/disks/AzureSQLServerVM_OsDisk_1_37778a4620964c06ae8ad711536d533b"
"c303ab33-c822-4cc5-8839-c62212c083e4","'auditIfNotExists' Policy action.","Started","Policy","Informational","2025-11-25T08:09:24.615Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.Compute/virtualMachines","01-data","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourcegroups/01-data/providers/Microsoft.Compute/virtualMachines/AzureSQLServerVM"
"c303ab33-c822-4cc5-8839-c62212c083e4","Create or Update Virtual Machine","Accepted","Administrative","Informational","2025-11-25T08:09:25.319Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.Compute/virtualMachines","01-data","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourcegroups/01-data/providers/Microsoft.Compute/virtualMachines/AzureSQLServerVM"
"c303ab33-c822-4cc5-8839-c62212c083e4","Create or Update Network Security Group","Succeeded","Administrative","Informational","2025-11-25T08:10:50.406Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.Network/networkSecurityGroups","01-data","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourcegroups/01-data/providers/Microsoft.Network/networkSecurityGroups/AzureSQLServerVM-nsg"
"c303ab33-c822-4cc5-8839-c62212c083e4","Create or Update Public Ip Address","Succeeded","Administrative","Informational","2025-11-25T08:10:51.544Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.Network/publicIpAddresses","01-data","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourcegroups/01-data/providers/Microsoft.Network/publicIPAddresses/AzureSQLServerVM-ip"
"c303ab33-c822-4cc5-8839-c62212c083e4","Create or Update Virtual Machine","Succeeded","Administrative","Informational","2025-11-25T08:10:57.643Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.Compute/virtualMachines","01-data","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourcegroups/01-data/providers/Microsoft.Compute/virtualMachines/AzureSQLServerVM"
"c303ab33-c822-4cc5-8839-c62212c083e4","Create new or update existing SQL virtual machine","Started","Administrative","Informational","2025-11-25T08:10:57.705Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.SqlVirtualMachine/SqlVirtualMachines","01-data","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourcegroups/01-data/providers/Microsoft.SqlVirtualMachine/SqlVirtualMachines/AzureSQLServerVM"
"c303ab33-c822-4cc5-8839-c62212c083e4","Create new or update existing SQL virtual machine","Accepted","Administrative","Informational","2025-11-25T08:11:05.517Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.SqlVirtualMachine/SqlVirtualMachines","01-data","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourcegroups/01-data/providers/Microsoft.SqlVirtualMachine/SqlVirtualMachines/AzureSQLServerVM"
"c303ab33-c822-4cc5-8839-c62212c083e4","Get SQL virtual machine instance details","Running","Administrative","Informational","2025-11-25T08:11:17.152Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.SqlVirtualMachine/SqlVirtualMachines","01-data","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourcegroups/01-data/providers/Microsoft.SqlVirtualMachine/SqlVirtualMachines/AzureSQLServerVM"
"c303ab33-c822-4cc5-8839-c62212c083e4","Create or Update Network Interface","Succeeded","Administrative","Informational","2025-11-25T08:11:17.475Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.Network/networkInterfaces","01-data","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourcegroups/01-data/providers/Microsoft.Network/networkInterfaces/azuresqlservervm582"
"c303ab33-c822-4cc5-8839-c62212c083e4","Get SQL virtual machine instance details","Running","Administrative","Informational","2025-11-25T08:11:33.907Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.SqlVirtualMachine/SqlVirtualMachines","01-data","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourcegroups/01-data/providers/Microsoft.SqlVirtualMachine/SqlVirtualMachines/AzureSQLServerVM"
"c303ab33-c822-4cc5-8839-c62212c083e4","Get SQL virtual machine instance details","Running","Administrative","Informational","2025-11-25T08:11:49.833Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.SqlVirtualMachine/SqlVirtualMachines","01-data","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourcegroups/01-data/providers/Microsoft.SqlVirtualMachine/SqlVirtualMachines/AzureSQLServerVM"
"c303ab33-c822-4cc5-8839-c62212c083e4","Get SQL virtual machine instance details","Running","Administrative","Informational","2025-11-25T08:12:06.765Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.SqlVirtualMachine/SqlVirtualMachines","01-data","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourcegroups/01-data/providers/Microsoft.SqlVirtualMachine/SqlVirtualMachines/AzureSQLServerVM"
"c303ab33-c822-4cc5-8839-c62212c083e4","Get SQL virtual machine instance details","Running","Administrative","Informational","2025-11-25T08:12:23.957Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.SqlVirtualMachine/SqlVirtualMachines","01-data","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourcegroups/01-data/providers/Microsoft.SqlVirtualMachine/SqlVirtualMachines/AzureSQLServerVM"
"c303ab33-c822-4cc5-8839-c62212c083e4","Get SQL virtual machine instance details","Running","Administrative","Informational","2025-11-25T08:12:39.837Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.SqlVirtualMachine/SqlVirtualMachines","01-data","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourcegroups/01-data/providers/Microsoft.SqlVirtualMachine/SqlVirtualMachines/AzureSQLServerVM"
"c303ab33-c822-4cc5-8839-c62212c083e4","Get SQL virtual machine instance details","Running","Administrative","Informational","2025-11-25T08:12:56.433Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.SqlVirtualMachine/SqlVirtualMachines","01-data","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourcegroups/01-data/providers/Microsoft.SqlVirtualMachine/SqlVirtualMachines/AzureSQLServerVM"
"c303ab33-c822-4cc5-8839-c62212c083e4","Get SQL virtual machine instance details","Running","Administrative","Informational","2025-11-25T08:13:12.474Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.SqlVirtualMachine/SqlVirtualMachines","01-data","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourcegroups/01-data/providers/Microsoft.SqlVirtualMachine/SqlVirtualMachines/AzureSQLServerVM"
"c303ab33-c822-4cc5-8839-c62212c083e4","Get SQL virtual machine instance details","Running","Administrative","Informational","2025-11-25T08:13:28.868Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.SqlVirtualMachine/SqlVirtualMachines","01-data","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourcegroups/01-data/providers/Microsoft.SqlVirtualMachine/SqlVirtualMachines/AzureSQLServerVM"
"c303ab33-c822-4cc5-8839-c62212c083e4","Get SQL virtual machine instance details","Running","Administrative","Informational","2025-11-25T08:13:44.798Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.SqlVirtualMachine/SqlVirtualMachines","01-data","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourcegroups/01-data/providers/Microsoft.SqlVirtualMachine/SqlVirtualMachines/AzureSQLServerVM"
"c303ab33-c822-4cc5-8839-c62212c083e4","Get SQL virtual machine instance details","Running","Administrative","Informational","2025-11-25T08:14:01.767Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.SqlVirtualMachine/SqlVirtualMachines","01-data","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourcegroups/01-data/providers/Microsoft.SqlVirtualMachine/SqlVirtualMachines/AzureSQLServerVM"
"c303ab33-c822-4cc5-8839-c62212c083e4","Get SQL virtual machine instance details","Running","Administrative","Informational","2025-11-25T08:14:17.791Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.SqlVirtualMachine/SqlVirtualMachines","01-data","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourcegroups/01-data/providers/Microsoft.SqlVirtualMachine/SqlVirtualMachines/AzureSQLServerVM"
"c303ab33-c822-4cc5-8839-c62212c083e4","Get SQL virtual machine instance details","Running","Administrative","Informational","2025-11-25T08:14:33.773Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.SqlVirtualMachine/SqlVirtualMachines","01-data","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourcegroups/01-data/providers/Microsoft.SqlVirtualMachine/SqlVirtualMachines/AzureSQLServerVM"
"c303ab33-c822-4cc5-8839-c62212c083e4","Get SQL virtual machine instance details","Running","Administrative","Informational","2025-11-25T08:14:51.398Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.SqlVirtualMachine/SqlVirtualMachines","01-data","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourcegroups/01-data/providers/Microsoft.SqlVirtualMachine/SqlVirtualMachines/AzureSQLServerVM"
"c303ab33-c822-4cc5-8839-c62212c083e4","Get SQL virtual machine instance details","Running","Administrative","Informational","2025-11-25T08:15:07.868Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.SqlVirtualMachine/SqlVirtualMachines","01-data","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourcegroups/01-data/providers/Microsoft.SqlVirtualMachine/SqlVirtualMachines/AzureSQLServerVM"
"c303ab33-c822-4cc5-8839-c62212c083e4","Get SQL virtual machine instance details","Running","Administrative","Informational","2025-11-25T08:15:25.047Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.SqlVirtualMachine/SqlVirtualMachines","01-data","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourcegroups/01-data/providers/Microsoft.SqlVirtualMachine/SqlVirtualMachines/AzureSQLServerVM"
"c303ab33-c822-4cc5-8839-c62212c083e4","Get SQL virtual machine instance details","Running","Administrative","Informational","2025-11-25T08:15:41.497Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.SqlVirtualMachine/SqlVirtualMachines","01-data","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourcegroups/01-data/providers/Microsoft.SqlVirtualMachine/SqlVirtualMachines/AzureSQLServerVM"
